content,polarity
"- Hola insomnio, cómo estás? - echale la culpa a la comida - ok",NONE
Una breve reseña de quien soy realmente.,NONE
es genial estar incomunicada y desconectada del mundo a veces,P
"Iba a contestarle algo igual de grosero y estúpido pero luego recordé que se supone yo soy la racional, que aburrido",N
@NoticiasCNCO yo solo sere #CNCOwner pero cada quien su opinion,NEU
Jajajja recién. Me acuerdoo que ayer me metieron un galletaso jajaja,NEU
@VivianDeLaCruzz me pasa exactamente lo mismo,NONE
"@SoyUnaPolylla mmm. Es guapo, pero me quedo con el otro chibolo porque tiene cara de pastrulo (y es pastrulo).",P
@mario_hart @NicolaPorcella ese punto no afecto nada igual a Diana se le perdono varias faltas como saltarse los escalones.,NEU
"@rossangelch Monsefuana, tienes que configurar eso. Jajajaja. No se puede vivir en paz con el carrete lleno de memes. Te daré los tips.",NEU
"Y pensar que luego de tantos años siempre ha habido una persona que ha pensado igual que yo, la única",NONE
Lunes de lentejas y yo extrañando el espesado,N
"@RicardoMoran no te gastes en responder de seguro tienes mejores cosas que hacer, besos pelado",NEU
"@astrikiss jajajaja fácil,o derrepente ya nos lo cambiaron por uno nuevo",NONE
Es grandioso conocer a personas maravillosas como ustedes @lasabesaba @vanessasaba75 se quedan en el corazón de las que las conocen.,P
"Ay Dios he pecado, pero es que ese bikini estaba re lindo y necesitaba bronceador",NEU
@PanetonDonofrio a un ancianito que no tiene familia y que llevo víveres y todo lo que necesite con la ayuda de personas desinteresadas!,NONE
@yuyacst Que descanses bien Yuya. Un abrazo inmenso a la distancia.,P
"Luego de hacerles recordar todos los bellos momentos que no volverán, me quede jataso ya desperté y sigo llorando",NEU
@SheWolf_byu ni me lo recuerdes pero eso no cambiara por los siglos de los siglos,N
"Mi noche no está completa si no veo el vlog de @elcholomena , creo que no subió hoy",NEU
y quiero ir de nuevo al Cosmocaixa,NONE
"@joshmanbc si conoces algún productor que quiera llevarse la obra, que se contacte con nosotros",NONE
Mi amor infinito al ser humano que me traiga un desayunito de @McDonalds_PER muero de hambre,NONE
"#RogueOne es la única película de Star Wars que no me ha provocado comprármela apenas terminó, pero igual quiero volverla a ver",NEU
#ParaCerrarElAñoYo cocinaré en la cena familiar su cilindrada mas riqui @Studio92 @joannabolona @Sr_Pelaez,P
Que yo quiero ser el nido cuando se cansen tus alas.. pequeña sonrisa sonora @manuelcarrasco_ @CarlosJRubiofm @GannyMartin @Fansdelaradio,NONE
Despierta desde las 7 habiendo dormido a las 4 masomenos y esta vez Sofi no fue la responsable jajajaja,NONE
"Tanto quería trabajar, madruga pues madrugaaa hdjahsjsf",NEU
Hora de seguir soñando muy bonito,P
Extraño a mi mejor amiga carajo díganle pe,N
"#StarWars #RogueOne que buena película, nos pone de regreso en esa galaxia muy muy lejana, emocionante e intensa hasta el final.",P
"@cinthiaszc jaja es por un día!!! Pero es el último día del ciclo, mil reuniones con mi área becas y demás.",N
@di3goc Espero llegar y encontrar esa impresora 3D,NONE
@AlejandroToledo Congratulations Dr. Alejandro eres orgullo peruano. Dios no te eligió para gobernar porque el congreso esta manchado,P
Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @wantannight por @PlusTV6,P
Todavia no llega el día y ya lo extraño. #MiKevinacho,NONE
"@katy_mili JAJAJA yo mentiroso jamás amiga, pero ya pz esperare tu inciativa para que me digas franck vamos a perdernos jaja",NONE
@luis_2lo cuaaaaal? Estoy en busca de una bonita pero nada me convence,NONE
"@camilaguimasr y lo sabes , cosas muchas mejores vendrán",NONE
"@LuciaLu26 JAJAJA crjo, no lo dije por ti mi primer saliente fue a esa edad y mi mamá nunca lo aceptó por esto que recién entendemos",NONE
Quiero y tengo que ir a ver animales fantásticos antes que salga de cartelera,NEU
Ya no podrá decir 24 bien bailados,NEU
"Por payasa debo hacer un trabajo grupal para mañana, algunos grupos aún no terminan y yo tengo que hacerlo en máximo 2 horas",N
"Agradece todo, cada momento, cada situación, sea positiva o negativa, ya que la positiva nos hace felices y la negativa nos hace sabios",NONE
@FrancescaAgurto recién me conectooooo Juan está enfermo mañana te prometo que te recojo,NONE
@Zabdielitas_M @zabdiel1344 ya quiero ver la segunda!!,P
@zabdiel1344 quise hacer un video de momentos junto a ti pero recorde que solo tengo 1 foto,N
"Mañana es, posiblemente, el último encuentro de Natura que dirija y Enero ya empezar en Yanbal",NEU
"No me puedo quedar dormida ni un ratito, porque para mi mamá ya estoy anémica de nuevo",N
"Si es que llego a tener hijos no les pondré nombres difíciles de escribir ni de pronunciar, para que no los molesten como a mí jaja",NONE
@ClubSCristal lastimosamente gran parte de entradas se ganaron los REVENDEDORES como siempre,N
@Laugamer721 Buenos Vídeos.Se que llegadas a los 1.000.000 de SUBS. Sigue haci y cuídate :v,P
Pinche ex mejor amigo lo odio,N
"- Señorita olvidó su bolsa -gracias joven , que puedo hacer por usted ? - avanzar en la fila nada más",NONE
Por que soy tan romántico es lo que más quiero cambiar de mi,NONE
"No Dennis, no puedes cometer los mismo errores, es hora de cambiar y cometer nuevos errores",NEU
"A pesar de nuestras limitaciones humanas, el Señor quiere obrar de maneras asombrosas a través de nuestras oraciones..",NEU
Es mi mes favorito del año Diciembre,P
"Vanessa ¿donde estas? te extraño mucho, ya va ser navidad y necesito verte",N
Necesito un creador de contenido para mi página ¿Algún interesado?,NONE
Disfrutando los días previos de Navidad,P
@chifaentiffanys esas son las únicas zapatillas que traen en mi talla al país,NONE
Ya casi es hora... un nuevo lugar por conocer,NONE
@Bryanpinarivera @EvaMPT @diegorrc el I no entra en el Machete y el VII tampoco porque aún no se sabe el rumbo de la nueva trilogía,NEU
Soy el único de mi prom que no lloro ...,NONE
Ojalá todos tuvieran un techo y comida y pasar una buena noche buena,NONE
"@Pontifex_es feliz cumpleaños, Su Santidad!.. Un saludo desde Perú. Esperamos su pronta visita!..",P
Todos terminan aceptando que los mejores técnicos estuvieron del 2006 a 2011 la nueva ministra lo confirma,NONE
@The_SoulOfLion Hoy no esta juaneco creo,NONE
"@wendyriveran1 jaja tienes talento para componer canciones eh si terminas la letra me la pasas,me gustaría escucharla",P
@alexime pero podrías rescatar las cosas buenas que te pasaron ánimos,NONE
Que pasada... Buen.. día seguir el camino.. dormir todo lo que se pueda ... Éxitos... !!,NONE
"Algún día seré puntual, hoy NO es el día",NEU
Hacer un inventario forestal es horrible con tanto sol. Me arde todo,N
@lovingmykookie extrañare este tweet como fijado,NEU
"No te rindas no.. dale a tu vida otro color, siempre sale el Sol.. una vez más.... lalala..",NEU
@sin_queso NOOOO omg siempre me pierdo los mejores fanarts,N
@danielperedo17 39 goles en 2016 y va al fútbol peruano? Será su video? No vaya hacer que sea igual que de cuto Guadalupe y Esidio jeje,N
"Suerte que despierto junto a tí, suerte que senti lo que sentí, Suerte que hay más para conocer Suerte que contigo creceré",NONE
"Está navidad me la pasare durmiendo, para despertar un 26 relajado",NONE
"Al parecer si me darán mi canasta navideña, aparte de mi panetón y un vino Gracias proveedores Nos engríen más que los jefes",P
Yo no quise hacerle screen a su snap en serio,NEU
@PimentelftMe @abdielsmusic yo ni pude ver el live Ten fe que Abdiel es tan lindo que lo hara,P
"estoy viendo The Princess's Man, es uno de los pocos doramas que me ha dejado enganchada con la historia",P
"Me dijiste que cuando te necesite ibas a estar ahí, que cuando esté triste tmb, en mis peores momentos, donde estás?",N
"Todos vamos a ser puteados mañana, bonita Navidad eh #despedidos",NEU
"Lo más probable es que le hable borracha en año nuevo, aprovechando que también es su cumpleaños. Ay",NONE
El verano pasado estaba ligerameeente más gordita y la ropa que compré ya no me queda igual,NONE
mi hermoso @jaime_cruzroman esta que hace live en ig y no puedo ver me quiero morir queria un saludo para las @Cruzers_Peru,NONE
"@JayroCerasuolo oh no te la debo negrito, lo lamento, prometo ir al próximo kaos ir desde las 8 pm y guardarte cola",NONE
aunque sea una putaaa ajajajaja re desesperado,NEU
Esta para unos buenos mates y galletitas,NONE
Lo bueno que mñn acaba sus finales,NEU
"@Vanina_lee en realidad si. Clarke aun esta ahi quiero ver q hacen con su personaje, asi q no se q hacer haha",NEU
"@JosettyHurtado he tenido una lesión en la parte baja de la espalda y no puedo hacer ejercisios,q alternativa tengo para bajar de peso",NONE
#NavidadQuePone su rico pavito hecho en casa por las santas manos de mi abuela @Studio92 @joannabolona @Sr_Pelaez,P
Un meme de miércoles para un Perú más consciente #EsNiceSi retuiteas #YoCuidoElAgua,NONE
@laliespos y yo espero que este disponible para los demas paises,NONE
"@drhuerta dr que tratamiento,medicina natural..para las alergias como al aire acondionado, o agentes de este tipo..es una pesadilla",N
@DONOMAR eso sin duda alguna .. con esa voz melodiosa a que ser humano no le podría encantar.. #TE_QUIERO_SOLITA_PA_MI,P
"@abdielsmusic #TeamAbdiel #barbies no hay mejor cover que este, en realidad todo es hermoso con tu voz",P
"Vuelvo y repito y reitero: extraño mucho snapchat, era mi app favorita",NEU
y muchas veces extrañas a personas que tal vez no te extrañan,N
Almenos yo no vivo engañada #quebuenovermeahi #happy lo tengo todo,P
Ayer fue mi primera clase de yoga y amanecí demasiado feliz lo que hace el ejercicio @mariedither @uvaslibres,P
"#PapáNoelYoQuiero que regrese, pasar los ciclos, y lo más importante, dinero pls ya mucho me enseñas la humildad",NEU
La única vez que me dormí sin tener sueño y sin ser de noche,NONE
"@ele417 ahora si quiero llorar ya se terminó ahora sí la u, ya no hay tercera carrera",P
"PONTE BONITA 5 DE ENERO .. No es Twitter, algo está mal con el ht o se hizo spam, ya fue",N
"Qué bonito sentir que estas aquí, junto a mi",P
"@ppkamigo Mis Felicitaciones para Usted Señor Presidente. Su mensaje fue muy bueno, firme y directo. Mi familia y yo le mandamos saludos!",P
Pero fue bueno improvisadamente bueno.,P
@manuelchaplin ... Buena elección! Gracias por empujarme a verla antes que la saquen!,P
"Siempre he pensado que las cosas pasan por algo y bueno, pasó. Volvió. Hagamos ese regreso magnífico",NEU
Estoy demasiado perdida con todas las colaboraciones de los chicos en los eventos de año nuevo,N
@DanielUrresti1 no sea malo ... Admita que lo hacen reir de vez en cuando,NONE
@Sari_lm Gracias linda Felíz Navidad!! Disfruta y celebra a nuestro salvador!.,P
"@edwin una pena, en serio, aún no se saben las causas, verdad?",NONE
"@chino_padrino gracias, igual para ti, feliz navidad",P
"No quiero ir a trabajar #domingodechorreo ""descripción gráfica""",N
"Hoy no es un día cualquiera, hoy cumplo 2 años con la mejor persona que la vida pudo darme.",P
recuerdo cuando me dijiste que odiabas lo superficial y ahora solo mencionas cuanto dinero ganas y todo lo que te compras,N
Último día Isla Bonita y mis amigas están tristes por eso las extrañaré,N
@diego_baca jajaja te envidio pd: Felices Fiestas Baquita,NEU
@camilascookie feliz navidad tu cuenta es maravillosa,P
"Amigos, mi pavo huele buenazo. Y si se lo estan preguntando. Sí. Es la 1ra vez que lo hacemos.",P
Esas costillitas se ven demasiado buenas... Ya quiero cenar!,P
@InvictosSomos fuera del típico saludo navideño tengo una duda: pasan Navidad juntos o cada uno con su familia? Saludos desde Lima,NONE
@EntelPeru ningún inconveniente. Excelente servicio! 4G al máximo... Felices fiestas navideñas,P
Lo bueno es que el próximo año todos los fanboys de Bombama desaparecerán para siempre.,NEU
necesito un hotel barato en trujillo,NONE
"Y los tres reyes magos llegaron con oro,incienso y mirra Melchoro Alan, Toledo vastadehuasquear y Ollanta nadinevagastar, de odebrechlen",N
Jamás pensé que el momento en que me tocara dar obsequios a quienes amo sería tan gratificante. Sus sonrisas lo valieron todo,P
"Y de pronto todo dejo de importarme, y sí, así estuve viviendo feliz",NONE
Daniel dice por qué aquí hay esa lluvia así tan fuerte? En lima solo caen gotitas JAJAJAJAJAJAJA,NEU
Q lindo y agradable detalle Se ve q me conoces algo,P
El 25 de diciembre es para ver películas navideñas y especiales de navidad,NEU
Escuchar ritmo romántica va a hacer que me suicide,NEU
"@amnesico es decir, se estrenó en UVK pero nadie sistematizó taquilla... chamano",NONE
"Que lindo el señor Gonzalo,invitandonos pollo a la brasa",NONE
"@moniescat @empercutio si, desde aqui se te vé La Fosa de las Bermudas, clarito y con vegetacion",NONE
@estoesguerra_tv esto es guerra es el mejor reality,P
@degadiana_ @ErickBrianColon pero no entiendo porque no tiene sonido igual espero que te haya gustado Yo tambien lo amo,NEU
Nada mejor que pasar ocho horas del día viéndola sonreír,P
#MiCabalaEs la de mi hno siempre fue correr la primer ola del año para pedirle a Lemanjá olas todo el año,NONE
@alevar13 me la pasas? Mi playlist feliz necesita actualización,NONE
#ParaElProximoAñoPrometo ser consecuente con la dieta y el treno @Sr_Pelaez @Studio92 @joannabolona,NONE
"Escuchando la hora ""hot"" de ""qué paja"" en radio moda",NONE
El quinto día #cousins #Holidays @ Previos Restobar-Pub,NONE
"@doalcarcarmen de seguro pasearás por las vivas calles de New York cada noche! Bueno solo supongo Buenas noches Carmen, que descanses!",NEU
"Ya no puedo la broma de ""estoy embarazada"" por el día de los inocentes.",NONE
"Me largo de esta red social por unos días, hasta que encuentre paz",N
Me alejé tanto de mis amigas de la universidad por lo que me fui a estudiar de noche y no saben cuánto las extraño,NEU
Estoy en esa delgada línea entre jugar un duelo de cartas Yu gi oh en playstation o planchar mi ropa de mañana,NONE
@valejandralb el pueblo crema está feliz con lo de Vento!,P
"Sí, ya tomé un decisión y sé que teníamos planes pero mi futuro es primero",NONE
y el video de la campaña de este año del juego fue muy bueno pero no lo tengo,P
@blueHyoMi i lleva mucho sin actualizar? ahora sucede que me enamoro del fic y lo dejan abandonado,NONE
"@AlvaroThais @Angelpaezs por eso la pregunta es válida... aunque Fuji nos diga ""yuca pa' ti""",NONE
"No quiero saber cómo quedaremos en la copa libertadores #futbol a prepararse bien, la plata no llega sola",NEU
@Cirribarren1924 @saravia_caro @rodobarriosayon No puedo ver esas mariconadas.,N
Lo increíblemente rapido que se ha esfumado mi dinero y todavía falta año nuevo.,N
Ya acabé mis pendientes pero espero comida que invita la chamba,NONE
Feo es estar enfermo con gripe a esta alta temperatura de tarapoto,N
@74evmm callate que esos son mis descargues en la choza jajajaja y aun tienen que esperar otro poquito mas,NONE
"-hola, quiero pagar la renovación del dni. -el azul? -si jajaja Alto martes señoreeessss!",NONE
2016 por qué simplemente no te vas de una buena vez,N
"Lo peor es q las chicas piensan q es chiste, claro como no es chongo de ellas fresh, yo cargo con todo",N
"@brayamqq es chevre las letras!! sabes q dia es mañana,....",NEU
"@DraMonicaAF noooo, para nada, bueno fuera En serio? Cuanto le quieren cobrar?",NONE
"@Libranorte te entiendo, toda mi vida me he sentido igual; pero siempre hay que ser fiel a uno mismo",NEU
@MrGaryGamingYT eres el putisimo amo v:,P
Siempre que estoy triste convierto ese sentimiento en cólera y sólo grito y grito,NONE
@ximealomia @RPPNoticias @Radio_Oxigeno la que acabo de poner es peor,N
"@val05r acá tienes un excelente abogado Dr Zamorano a sus servicios para el 3, ya que pagan viernes",NONE
La operación de Carmen me tiene muy triste,N
Ahora que soy @bitelperu todo es más bonito.,P
"Todo el dia esperando llegar a casa y comer helado casero, pata encontrarme sin luz y el helado hecho agua putamadreeeeeee",N
"Amigos la depilación con hilo DUELE COMO MIERDA, soy demasiado marica para esas cosas de mujeres",N
Acampar es de mis actividades más favoritas del mundo mundial,P
Acabo de ver a Aldo en Plaza. Que churro es ese chico. Es lo único que voy a extrañar del trabajo,P
@catherinecerpa con todas las cremas jajaja tmr tengo hambre jajajsjs,NONE
a mi mejor amiga no le gusta el ceviche ni los makis y me siento frustrada porque no podemos ser BUENAS mejores amigas,N
@meiermq y mejor seria si le en cuentan a un Ramirez.,NONE
@tresciente a mí también; no lo he probado como para opinar,NONE
Que bonita tarde noche de regalos,P
No sé si soy exagerada.. no es el fin del mundo pero yo necesito un trago para pasar todo esto. Necesito estar tranquila,NEU
"Yo quería para navidad la jodida mascara de Buckethead, pero todos piensan que es un regalo de mrd",NEU
"@SparkGuns @JuanetedeLolo Cuando sea mayor de edad y mi viejo me deje tomar con adultos, jajajajajajajaja",P
@lasabesaba una gran oportunidad para que disfrutemos (con @NaomiZamudio97 ) de su trabajo...,NEU
Fue un buen momento en familia,P
@alvarezvigo12 jajaaja no es real jaja son canciones nomas,NEU
El bolso que le he comprado está hermosooo! Me lo quiero quedar,P
"No tener sueño e ir a molestar a mis hermanas a su cuarto. Hoy nos quedamos hablando hasta el amanecer, ya la vi",N
Camino a casa solo fueron 3 chelas,NONE
@zinoscrew por que piscis al ultimo porq,N
"El porno es motivación, no lo pueden prohibir",P
"@emy_9810 jajajaja ya con menos carga es mejor , relajas mas",P
@Kyarahidalgo la triste historia de mi vida,N
Hoy no es un buen día para mi,N
"@barbaycanas es que ya no era necesario llamar ,ya sabiamos lo que espera ,la proxima sera",NEU
cuando estás conversando de la más tranquila y te hacen recordar que mataron al perro de majin boo,NONE
"Buenos días, esta noche es noche buena, Feliz navidad para todos",P
"Pero qué rico es dormir hasta las 9'41 am , te sientes tan vago",NEU
Es increíble que ahora entro a wpp solo para el trabajo,P
@bukanoyt Felices Fiestas Bukano. Que la pases bien.,NONE
Cómo me desean feliz navidad si trabajo en 3 horas (?),N
La ex de mi hno es una hereje y comparte el meme profano de @jitanjafora_,N
extraño cantar todas las de @CNCOmusic con esta estupida @99Allison11,N
@Artux_Creed #senpainavideño ARTUX ME VOY A BAÑAR SALUDAME!!!! PLISS!!!,NONE
@hebelcm Jajajaja te haré escuchar mejores frases,P
"@Jimmyenlanada @RobustControl @lito0404 y bueno si me olvido de alguien pues lo lamento, soy mal amigo. Feliz noche.",NONE
Ahora adelante va ser diferente y a mi modo ..voy ser muy fria ..hasta q te duela ..y te daras cuenta,NONE
@elhigadodmarita Feliz Navidad Marita... Un fuerte abrazo,NONE
@WhiteLither Feliz Navidad Felino!!! Jaja! Saludos y abrazos a la familia!,P
Lo bueno de esta Navidad es que la pase junto a JC y mi mamá lo conoció en persona,P
3 dias para año nuevo y pierdo todo,N
"@elmejorerico @silva_alvan @meiermq si los Ramirez dicen q son honrados,becerril q es buen padre,Chacón q sí tiene educ.X q no me crees ?",NONE
"@JulyyH18 Bye amigaa pásala bonito y aprende mucho para que de ahí me enseñes jajajaja, espero verte prontito",NONE
@catiquinto feliz dia de los inocentes... por otro lado tienes tiempo pa salir,NONE
La ptm no supero lo de ayer Mi año nuevo se fue a la mrd,N
@elhigadodmarita me agarran de buen humor por fin de año.,NEU
"La tierra del olvido es una bonita canción, pero cuando la pienso Iquitos sería la tierra olvidada porque seguimos tantos años hasta las",N
He subido 3 kilos OMG !!!! Son los resultados de la navidad,N
"@RecuerdosPeru sus valores ""procatolicos"" no concuerdan con su evidente machismo",N
Ya quiero empezar a dibujar cuerpos desnudos de mujeres,NONE
"La única gran verdad, es que no terminas de conocer a las personas. #BuenDiaATodos",NEU
"Maldito gordo, creación de coca cola :v #feliznavidad",N
@elrifle @JessicaSolano la costra me da cosas. Pero qué lindo por la enfermerita.,N
"Estomago perdón por las mariposas Almohada perdón por las lagrimas Corazón perdón por las lagrimas Cerebro, tenias razón",N
Hoy es el último taller de año,NONE
te seguiría por twitter pero ya sería demasiado obvio mejor así queda,NONE
#LaPoderosaKeiko solo puede tener poder en el 4to país más ignorante del mundo: Perú,N
No debería estresarme. No es bueno en mis condiciones,NONE
DEMASIADO buena la nota de @ELSEIJITAS - reviví mi niñes y adolescencia con esos comerciales y series en edición navideña #LaBatería,P
Lo único malo de salir sin maquillaje es que no te mancho con mi labial,N
Noche de pisco sour + películas con mi flaco,NONE
DEMASIADO buena la nota de @ELSEIJITAS - reviví mi niñez y adolescencia con esos comerciales y series en edición navideña #LaBatería,P
"@JJNL21 siii a estar asustada, pero son horribles estos dolores ni modo",N
@AntuanetGalvez have fun Antu! Los mejores deseos,P
Y ya no sé si soy Kaf o la mujer llena de puntos rojos Esto ya no me gusta,N
Tengamos un día lleno de magia y lindos momentos,P
Que lindo día el de hoy,P
cuando escucho everything is awesome recuerdo mis días en 🇨🇿 con el buen Joshua,NONE
@edwin jajajaja con tanta tecnología las pilas salen caras por lo menos te ahorraste en regalos!,NEU
El tiempo de Dios es siempre correcto; espera con paciencia que Él actúe.,NEU
"Desesperada estoy, trabajaré en cualquier cosa",N
@NaomiViera1 yo no puedo ver su ig story,NONE
"Él preguntó primero, una solo es educada",NONE
"se acaba el 2016 y con él, el internet gratis de movistar 4G",N
"Antes de dormir quiero decir que fue una Navidad muy pero muy linda, estoy feliz. Buenas noches",P
"@vivianarojasv feliz navidad Vivi, que lo hayas pasado bonito con todos tus seres queridos",P
Lo mejor es que nunca me doy por vencido,NONE
@carlonchodemoda buena fotito people un abrazo hacen un buen programa,P
Cansada y con dolor de cuello perooooo contenta,NEU
Extraño tener a mis padres juntos,NEU
No todos son Imeldos navideños en esta época #Imelda #torta #queque #morado…,NONE
"@cantouchth no te disculpes por ser tú misma, eso está genial, en serio",NEU
"@Lourdessipion osea yo no tuve feliz navidad, porque dormido desde las 11 hasta hace un ratito",N
"Ojalá que al chico de lado, que acaba de salir de una entrevista, lo llamen sería un buen regalo de Navidad",NEU
Como me pude negar subir a un bmw deportivo,N
"@chifaentiffanys Fue tu cumpleaños ayer? Ni te había visto activo, jeje. Feliz cumple atrasado",NONE
@Kloz234456 Al menos no quedan en ridículo como estos dudes,NEU
Hoy pasaremos una hermosa tarde con ellos #ShowNavidad #CasaHogarMamáVictoria,P
@MathiasBrivio que espanto! Algo más debe tener esa Agua estoy segura,N
Es casi medio día y ya tengo todo,NONE
"Mis amigas me preguntaban ¿que te pasa? Y yo les decía estoy re dormida ,SIN DUDAS NECESITABA UN DESPERTADOR",NONE
Como regalo de Navidad solo quiero el flotador de unicornio,NONE
#90FelizNavidad Saludos para todos en especial para mi familia,NONE
"Alucina. De todos modos, no arruinará mi linda noche buena, a lado de mi fam. @Elicrema",NONE
@Vere_MC disculpas aceptadas (chiechie) espero que te haya gustado el regalo si es que ya lo viste.,NONE
De mi balcón veo pasar pavos horneados y jóvenes horneándose,NONE
@DianaSanchez_04 igual Diana desearte una feliz navidad espero la pasé muy bien con la familia Dios te dé muchas bendiciones te amamos,NONE
"Amigos, acabo de comer relleno es la cosa más deliciosa del mundo mundial ️️️️",P
Otra navidad más sin ti mamita maria,NONE
@Militadq no ayudas ya voy.. y tomo foto para mostrar,NONE
"@cachetotesrosa pero tranquila, me metió al poro no a donde piensas *maldito corrector*",NONE
me olvide de un pequeño detalle y ahora debo ir a Wong,NONE
#UnLugarEnMiMesa A todas las personas que fueron el mejor respaldo este 2016 Sobre Todo A Ti AMOR,NONE
@Danaloby Gente como tu mediocres y matoncitos. Que se puede esperar de los fujiratas.,N
@BonitaAngelique solo dormire dos horitas bueno yo me lo busque,NEU
Ustedes siempre han sido lo más bonito de mi año. Anita y Amaya,P
No hay mayores problemas dice vocero Lewin Mejía sobre amago de incendio... es un centro comercial no una bodega @hudwalker @canalN_,N
Ser el villano de la película es lo mejor,P
"#AsíMeDuela , tendre que comer el pavo , aunque en verano este gordita",NONE
"@JessicaaaFranco yeah! yo lo intente but se veia todo oscuro, luego me dasanimé je...pero estaría bien que todo el fandom lo haga",NEU
"@skparedes @SheyJacobo y eso que es el primer dia , mañana con fe",NEU
"Uy el trío del masajeo prostatico mutuo se está muy calladito, seguro que estarán botando todo lo relacionado con el jueguico ese.",NEU
"Yo pensaba que el descanso también iba a ser para el fandom, PERO NO! nosotras nunca descansamos Re100 robado #VideoMTV2016 Niall Horan",NONE
Cinco años no son en vano,NONE
¿Habrá algo peor que no traer los audífonos a la chamba? Estoy muriendo lentamente,N
@mrdanterossi báñate con agua fría para que la temperatura de tu cuerpo sea menor que la del ambiente,NEU
Lo peor que puede existir es decepcionar a alguien que quieres,N
@NoraArcila khaaaa? Ese concierto ha sido más publicitado que la campaña de Keiko... pero... pobreza,NONE
"@JulianZucchi FELIZ CUMPLEAÑOS JULIAN Z ! q Dios te bendiga muchísimo, un fuerte abrazo desde Huacho",NONE
Miraflores dime que dentro de ti hay buenos polos,NONE
"Se acaba un buen año, y va empezar uno mejor, siempre con la.bendición de Dios",P
Y bueno las cosas llegan cuando no las dices..... recierto,NEU
"Este día sera, muy pero muy largo ..",N
"Bueno, ¡a finalizar el último libro que tengo en mi “currently-reading” de @goodreads antes que termine el año!",NONE
Aún en mi #studio trabajando... soy el único creo,NEU
"Por quedarme dormida, me perdí el feeling del momento",N
@Madrebeagle jajajaja fui el primer fav de Odín con cotillón,NONE
Haikyuu debería tener alrededor de 4400 capítulos para vivir feliz hasta los 95 años,NONE
A veces me gustaría que a novia le gustara Disney tanto como a mi. Salen nuevas pelis o avances y necesito fangirlear,NEU
"El último día de trabajo, al fin",P
Q reviente es ese #Dmitri A mal tiempo Buena cara Lo q hace la felicidad,P
@JaquelinR5_ @rylandlynch jajaj ojala y conteste el pendejo andará con una resaca pero de las buenas,NEU
@chicoretraido Hay dos. Y el pròximo año megaplaza,NONE
"Un 'te quiero preciso y sincero, qué más para decir que el año no termina mal",P
"@JEESrcismo por eso mismo. Yo no veo la diferencia en una supuesta ""vida sana"" impulsada por el veganismo y el resto",NONE
"#2017prometoque recuperare estado fisico, seguire amando y respetando a mi @_adrianaquevedo y veere todos los dias @CombinadoPTV",NONE
"@PierinaMz Los más buenazos, son los medio gruesitos y cortados de forma vertical. Según yo.",P
"Ya déjalo, ya está muerto :v @AlanGarciaPeru @DiarioDeCurwen",NONE
#SOOMPIAWARDS #TeamE que al menos no bajen del tercer lugar,NEU
@camilacabello97 siempre junto a ti espero verte en peru denuevo como solista,P
"5 días seguidos en el cine, un día de descanso para ver a mis perritas y luego otro día más de cine",NONE
@ivonnearce_ y yo a Joel solo lo vi 3 segundos y ni foto tengo,NONE
2 meses que parecen una eternidad. no sabes como me haces falta mi querida abuelita,NEU
Imposible no subir de peso aquí ( Chiclayo y sus comidas ),NEU
Pero tambien ha sido el año en el cual mas he viajado y conocido personas excelentes,P
y pues bueno seguiremos mirando pelis de terror,NONE
@ConsejodePata lcp te da solo una galleta rellenita de 30 céntimos y un vasito de cifrut,N
Que vuelvan peluchin y gigi urgente,NEU
1er día del 2017 entrenando... Este horario es de ptm lamentablmente sólo es una ilusión #bodytech,NEU
@umbral2005 si pero la verdad que función de chistes del que chancó a mi familiar no creo que haga mucha gracia.,N
3 chifas el primero de enero del 2017 bye al cuerpo de 25 años,NONE
"@_josejones recién me levanto, es un día muy bonito sin sol",P
Quiero comer algo rico pero no hay con quien salir #foreveralone,NONE
@AlissonAyala que lindo saberte. Un abrazote! Feluz 2017,P
MAPEO DE PROCESOS!!!! PMBOK ya falta poco... Pronto a vente,NONE
"@JordiWild Primero los XV de Ruby ahora Tongo, jaja Giorgio de a pocos vas conociendo Latinoamerica ... aunque no la mejor cara",NONE
"@marialeege en inter encuentras de todas las formas, pon piscinas empotradas u enterradas y ya está",P
Mi hermano está templadaso y se me hace tan lindo,P
@lizdanielalina1 solo rt #QueremosERDLalas930pm no des corazón plis,NONE
Si pues; el daño me lo hago yo mismo,NONE
No me molestaría si me quieren regalar una camara polaroid ah,NONE
"@Debbiesape Falta que te acostumbres más seguro p, salir de día es un suicidio",N
"@IkebanaBlossom Yo, he probado con pisco, y buenazo tmb, ah.",P
"Maldito maduro mil veces, por su culpa tuve que salir del país y alejarme de ella",N
"El era como un profe de ingles gratis para mi , noooooo #VideoMTV2016 @AbrahamMateoMus",NONE
"Despues de muchos años, pudimos reir por un buen par de horas..",NONE
Después de algunos años pasaré el año nuevo con mis papás,NONE
No es posible que justo hoy me sienta enferma.,N
"Estoy seguro de que todo va a salir bien, suerte viejita",P
"Tanto ritmo en el restaurant #DonMarcelo Si vienes a #Cusco, no olvides visitarlo @ Plaza de…",NONE
Me muero de sueño. Es demasiado tiempo sentada,N
Me daré el abrazo de fin de año sola o khé? por qué se demoran tanto,N
"Hago un favor y me reclaman y quejan, clásico",N
