content,polarity
"@xkidas @NCouto2000 @GonzaloCelis claro q me miro al espejo, no soy un asco como tus jugadores terrajas",N
"@cuervotinelli Me desperté medio mimoso porque soñé con vos !!, hasta cuándo duermo no te salís de mi cabeza ...",P
#FollowMeHDOI por favor singanme estoy triste xq mis artistas favoritos no vienen a mi pais,N
@elsamariadelca1 ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18,N
@Pkba88 @gabriel_hgs yo hice humanístico y salve matemática de pedo.,NEU
Agustin se fue y lo extraño,N
No hay chance de que empiece una dieta si todo es tan rico,N
@Cronistacom ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18,NONE
@elsamariadelca1 ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18,NONE
Quieren que les suba links de vídeos motivaciónales ? Les levantará él animo para los exámenes,P
Tengo las patitas frías cuando nos pensás visitar verano??,N
@Eeugenitaa gracias Pippi! (te conté que tu nuevo DT favorito fue mi DT de pendejo?),P
@pr0duc3r ¿Podrías enviarnos tu mail de usuario por MD? Muchas gracias.,NONE
@Silperpetua era mas facil armar bardo,N
gracias a #RevistaShopNews por el permanente apoyo a nuestro programa de #TV,P
Otro día que me voy a dormir sin su mensaje de buenas noches,N
"@flor93_ Buenooo, feliz cumple querida!! Muchos zombies para usted",P
yo se que me porte mal hoy pero quiero fav,NEU
Paaa jona te extraño primo firme,N
@ForgerPancake Lo trasladaremos al equipo correspondiente. Saludos,NONE
Por qué ya no aparece cuando le doy like a un video,NONE
"@cuervotinelli toy en San jose Papá, vine a ver una amiga, recién tamos almorzando , Tqm;3, te veo luego...",P
@bostonriver de parte de un parcial de Fenix.. mucha suerte y ojala clasifiquen a la sudamericana,P
@BibliotecasCes @PuenteCelsa @mldefran Y luego los chicos nos podrían dar clases de robótica a ños grandes,P
"Los/as uruguayos/as son muy amables. Nadie ha intentado echarme el auto encima en los ceda el paso, al contrario, lo ceden sin problema",P
""" Nunca digas de esta agua no beberé, porque el camino es largo y te puede dar sed "" buen descanso Byeee",NEU
tengo que ir a pando por tercer día consecutivo,NONE
@DianiDeMG ¡Qué bueno! Esas sorpresas emocionan,P
.@PedroBordaberry El Senador itinerante... hay que darle una medalla a su médico personal; no cualquier octogenario aguanta ese trote,N
Pa yo soy eel mas gil me podes hacer mil jodas que siempre ccaigo,N
"Se Viene Tiempos Dificiles , Pero Me La Voy A Bancar Piola",NEU
""" Todo fracaso es condimento que da sabor al éxito "". que tengan un hermoso #viernes comienzo del #findesemana",P
Determinar desde temprano que hoy será un gran día. #BuenViernes al que lee,P
@Phoyu_Agustina u.u Perdon Es que estaba loquito y Di todos los Unfo perdon,N
@jugudik Reportate donde adas? Da señales de vida ¡Por Favor!,NONE
Mojo Jojo hizo gigantes a las chicas superpoderosas y ahora no pueden combatir el crimen sin destrozar media Saltadilla,N
"@MarBerrondo2 jajaja hacelo por mi, yo estoy insertada estudiando..",N
"Había un sueño medio soñado, había un bueno, había un feo, había un malo",NEU
@FerrCarrillo ta re grande y Preciosa !! Bien Logrado  ...,P
yo quiero que dios me ayude a conseguir el libro rapido,NEU
es re triste q a todo mi inicio le pongan cosas en el cc y a mi no,N
DEVUELTA EMPATE LA CONCHA DE SU MADRE Los duels seran contra ustedes no en unranked aviso Mary perdon pero no quieren skywars,N
"se me borró todo lo de la tarjeta de memoria, toy por caer en depresión miles de fotos maso, la puta madreeeeee",N
Estoy triste y no se xq,N
@cbaballe2 me acabas d romper el cora pero igual es el mejor del mundo jeje,NEU
"Sé tan fuerte que nadie pueda herirte, tan noble que nadie pueda ofenderte y tan original que nadie pueda imitarte.",P
Querés saber sobre el tiempo? Seguí a @matiasrivero21 Un tipo piola y de buena onda #Meteorología #Uruguay,P
@EnzoGrilloB Lo tengo en Febrero igual jajaja,NEU
@Silperpetua que lindo no? Buen dia,P
"@vmayo72 ah bueno, desp poné foto, seguro va a estar recontra buena!",P
@improbable qué lindo que hayas dicho que sí!,P
@larunego @DestacadosUY Pronto subiremos una convocatoria para que los lectores formen parte Gracias por preguntar Laurita,P
@larunego @DestacadosUY ¡¡Qué bueno!! Su trabajo es increíble y esperamos reciba mucho apoyo. Nosotros esperamos sorprenderla,P
Quien no puede dormir y tiene q trabajar temprano,N
@racosta86 a ese Sr le veo cara conocida...,NONE
@LuzuGames Que bueno! porque me perdí el directo,P
Estoy aburrida ... Y nadie esta conectado Bueno CE siempre esta conectad@,NEU
@PedroPereiraHrs gran fórmula. Esto no es una fórmula. Esto es un tuit.,NEU
"Piensa en grande y tus hechos crecerán, Piensa que puedes y podrás. Todo esta en el estado mental. #BuenFinDeSemana",P
11:30 juega el dortmund y 12:15 es el clásico de españa y no voy a poder mirar ninguno de los dos,N
@AndreaLuzuriaga me rompisteS el corazón! es una discusión ardua la del horario; no podés acomodar para entrar a las 11 algunos días?,N
"@DeVersalles lo sigo y lo leo ,tenga hermoso descanso ,se cuida gracias",P
@castondarx ay lo extraño lola decile que venga,N
"@cuervotinelli se le caen los dientes al Payaso Bobito :/, PAPÁ VENI TENGO MIEDO ... !!",N
Lo que una hace de noche aburrida y muerta de calor... 100% real no fake,N
@Iri_Becaria Está llegando a Argentina. En estos días andará por todos lados seguro,NONE
Estoy feliz xq esta lloviendo,P
los argentinos son re lindos todos,P
"@liliramos6 Fuerzas nena ,el esta en un lugar maravilloso ,vos no estas sola en este momento ,estamos nosotros para acompañarte",P
When sos especial Después hagamos skype,P
"@pedroalfonsoo @cuervotinelli ufffff !! Que bajón , me lo estoy perdiendo...,ME VOY A PEDALEAR CON GOMAS NUEVAS",NEU
"@gianmaradona jajaa no digas eso ,sos muy joven",NEU
Cuando termine de hacer skype con Irene quizá haga YouNow PD:Estoy nerviosa.,NEU
Toda la noche soñando con caballos que hermoso fue,P
Los globos verdes se re pierden con el mosaico ese,N
"@aldanaperezz Tengo ganas de salir a caminar, quiero verlas las extraño ajajjajajaja",P
@pepi_goncalvez @Camilo99fuegos Pepi! Me encantó la Sonora 99 Fuegos! Esperemos volver pronto. Un abrazo grande para ti y gracias !,P
@skyimpson me la olvide pero tengo la huella y no em deja usarla nose,N
@NachoDantaz Traicionado por la mujer que me dio la vida,N
"No necesitas demasiadas personas para ser feliz, tan sólo a las personas reales que te aprecian por lo que eres. #buenasnoches",P
Yo queria ta cabron tambien,NEU
"@GhetsisD Hay que disfrutarla al màximo mientras pueda ,despuès se hacen grandes y vuelan Doc",NEU
quiero que mariano le de el regalo a joaquin,P
"@Flor_uy @igalvar71 nuevamente, pensamos distinto.Para mí son a la vez solidarias y se benefician. Van de la mano, no son contrarias",P
No para nunca de tatuar a Ghi y tengo tremendo sueño,N
@happyviciconte Gracias Gil Tambien Te quieroo,P
"Esta es mi nueva cuenta ,si quieren seguir me vallan ... PD:No quiero personas enojadas o bloqueos ,gracias",NEU
"@Eeugenitaa @florbst emmm, feliz cumpleaños! (era eso?)",P
@DrYombi Arriba que entonces no todo está perdido. Lo que sea que buscás te va a salir vas a ver,P
"Vivimos en una sociedad donde mentir se volvió rutina, traicionar en monotonía y ser hipócrita es la ropa de hoy en día. #buendescanso",N
@_melibarra es una frase digna de chiquititas 98. y es cierta,NEU
"@elsharpo @Bambino627 creo lo mismo . Ojo igual respeto, incluso comparto algunos valores. Pero gracias a dios, SOY ATEO",NEU
"@cuervotinelli Que descanses Papá de mi corazón!!, siempre es lindo verte  ...",P
Han pasado 5 min y no hay nadie Estoy en vivio mi YouNow es Manuela Etchebarne,NONE
"En el prado con mi gente, esto necesito",P
Todo lo bueno que pase en el año. Poco a poco se esta perdiendo... Ups and downs...,N
A todos se les antojo que les hablara a wpp o snap hoy y tengo que recordarles que mi cel esta roto,N
Se está perdiendo la costumbre de valorar los pequeños detalles nunca los dejes de lado #Lunes,NEU
Me duelen horrible los pies,N
"Agarro la cuadernola para estudiar y enseguida empiezo con sueño, me aburro, agarro el celular, todo me distrae en ese momento LITERAL.",N
feliz pq me tocó ventanilla y el asiento esta roto,N
pasando un tarde hermosa en mercedes mirando la ciudad desde lo mas alto,P
Votamos por #SiNoEsMuyTarde de #LucianoPereyra @RADIOPOPULARSL Fans Club Oficial Internacional @tuselegidas,NONE
es re gracioso como encuentro ARMYS en todos lados. levanto una piedra y salen 10 armys,NEU
"@FS_OL_Qbnfangrl Hoollii!! Acá descansando, después de un día muuy largo lleno de trabajo",NEU
"@old_sound sigue siendo laico, no te preocupes",P
@Flopi_Soberon lo mejor es ni aparecer por el tl señora,N
Prefiero Lamentarme Solo Lo Que Esta Pasando,N
"Me puse re mal con lo del avion con jugadores de futbol chapecoense,pobres familias la vida es injusta QEPD y fuerza familias..",N
Que día de tragedias la verdad..ahora el falso simulacro del bps que termino siendo real,N
Corte pienso y me imagino estar ahí y faaa que mierda locooo .. #FuerzaChapecoense,N
"@mister__lemon @Goberlik @derraeb Dicen que escribió ""cuando sea grande quiero ser como vos""",P
Estoy muy sensible! Triste por lo de hoy! El futbol este de luto,N
"Lo ame a Carlos x ir fuerte, muy fuerte en moto.",P
@mvdsister Que buena pinta!! Un buen vinito y estamos!,P
"Estoy en tremendo ruido firme , todavía no puedo creerlo !, #Chapecoense",N
@matiasrivero21 Matíasss...empezó la tormentaaa!! Truenos y llovizna ...ayer sismo....QUIERO SALIR CORRIENNNDDDOOO!!,N
Les gustarían edits así? Tratare de aprender como se hacen y aprender mas técnicas de edición La queen de Sel …,P
@yoparami @LuJVS existe una app para encontrar baños públicos pero es inútil,N
"@cuervotinelli Buen día Papá hermoso !! ;3, Que tengas un lindo Domingo",P
Les juro que estaba nublado y me puse protector pero no puedo dormir porque no puedo apoyar la cara en la almohada. Quiero ser negra,N
Se me pego toda la comida JAJAJA lloro ah,N
"Si crees en tu propio éxito, lo obtendrás; confía en ti. buenas y lluviosas noches , #netflix , byeee",P
Buena peli voy a mirar yo ante de ti,P
El año que viene me tengo que volver a hacer el carnè de salud..pero esta vez un poquito diferente,NONE
Si todo fuera distinto seria mejor,N
Yo amo ser mujer..pero en casos así digo xq mierda fui mujer loco..,NEU
que contracturado tengo el cuello,N
Buen día!!!..toda hecha mierda gripe maldita pero..bañito y a trabajar se a dicho..,NEU
no me puedo dormir odio que siempre me pase esto loco,N
"@sepuedevivir la amo, qué hay de cierto en que a las serpientes nos dan cascotazos todo el año? 2016 fue suficiente... Tierra here",NEU
"@Nifunifa4 siempre hay algo para hacer, no sea vaga",N
@virginiagy8 lástima que no podemos decir lo mismo de la otra Ámsterdam,N
"@cuervotinelli ESTOY MUCHO MÁS FLACO ^_^, toy contento !!, cuánto medís vos Papá??,yo 1.87 descalzo",P
"Quien no llama a #Fidel como #Dictador. Quien justifica SU DICTADURA ¿luego habla de: Democracia, DDHH y libertades? Dan vergüenza ajena",N
@tbotmakers Que bueno que descubrieron mi bot Cuando quieran meter algo en @ProductHunt avísenme y los ayudo!,P
@Laa_ceciper hola bonita como estas me gustaria conocerte saber de ti,P
"@GiuliJs7 camara del orto esa, yo solo queria un icon",N
"Qué ganas de joder Fidel, si ya teníamos el programa del martes todo armadito! cc: @Tedigolaotra",N
"@lizytagliani hace dos minutos te vi ,a vos y tu bailarin hacer el aguadance Felicitaciones son lo mas ,segui asi",P
@grumimantis20 lo digo en serio me rompes el corazón,N
"@Pkba88 @losbidones recién veo toda la discusión, larguísima! (yo ya tengo novia! )",NEU
Paro de transporte en Montevideo hasta las 22:00 horas por agresión a ómnibus por el clásico,NONE
"Literalmente estoy destruida ,perdón no hacer YouNow Es que realmente me siento súper mal.",N
Escucharle la voz antes de dormir. Lo mejor,P
Química de 6to aprobado con 6 una menos por suerte,P
"@sebacancinos Perfecto, muchas gracias por dar el aviso. Vamos a consultar con el equipo de tecnología. Saludos",P
Hasta quien sabe cuando no vuelvo a entrar ! -_- me re enoja,N
"@pablocardozo_uy bueno, no lo conozco, me emocionó si, y en todos lados está lleno de hijos de puta que a veces hablan bien",NEU
@cedrezzz no tengo celular hace dias hablame md,NONE
@mateosere nooo me encanta Reality qué espectacular!!,P
@RobleisIUTU hola compartí el video y grax por decir que eras hay me sino orgulloso de que admitas tu contento salúdame en el otro,P
Num y te tiro una indirecta con tu user ME ABURRO,N
Uff..no..no estoy feliz..teléfono de mierda que me despertó de mi sueño hermoso..,N
Te desearía lo mejor pero ya lo tuviste,NEU
Nada más triste que te dejen plantada con el porro armado,N
Todo mi inicio es hablando de Animales Fantásticos,NONE
"Quiero empezar el curso ya, Dios estoy emocionada",P
caro no quiere mas a su amiga,N
"@GhostHunter342 @Batalla_Epica Kratos igual, recuerda que ahora está en la mitologia nordica",NONE
Siento que algo malo va a pasar o paso..ahí que instinto de mierda..que se apague que quiero intentar dormir,N
@barossi_luzmila cosas de la vida me decis soy la mas fracasada del mundo osea no le cuesta anda un hola que importa que sea famoso,N
"Hoy la luna esta hermosa ,plena",P
"@julirod14 Lástima que ya terminamos las clases, quedó pendiente el Mannequin Challenge ...",N
"@andreacarcamo7 solo vi hasta los primeros caps de esa temporada y me re decepcionó, tan buena que era la serie y la aburrieron",N
@capPu1550 @alitamontevideo @klarita56 pero es uno de los preferidos,P
@mariapiasilva12 pasaste con 11 be happy jajaj felicitaciones te amo,P
Leo me consigue novios jajajaa bastaaaa quieroooo estar sola!,N
@Jime_Rodriguez6 estudie con quien estudie es estudiar igual,NEU
"@cuervotinelli Que descanses !!, Tqm ..., re lindo el programa de hoy @elchatoprada @hoppefede  !!",P
@BrunaSosa7 Te Extrañoo y muchooo vuelveeee yaaa,N
Un abrazo es un poema escrito en piel..,P
@ciudad_com @MarceloPolino @pampitaoficial @AngeldebritoOk @valientesoledad Todos intoxicados por envenenamiento jajjajajja !!!!!!,N
PeroFuiste mi primera mascota.....Te di tu primer baño y te cuide Pero son cosas de la vida pero ahora tengo a M…,NEU
ay no hablen que el año que viene termino la secundaria,NEU
El ingenio yorugua... Me divierto mucho.,P
"@KarenTabarez No, yo no soy importante",N
Me hace muy feliz ayudar Y mas si son Caelikers de uruguay porque hay dos que yo conozca @CaeliUru y yo,P
"@SilvioCABJ12 Vamos! a más viejitas mejor, pero no se por quién apostas?!",P
@LiaTitoo Graciaas!! Vos también te lo merecías Fue re lindo tener una compañera como vos,P
"Puedo estar rq, q me tira dos tw y me re puede d nuevo",NEU
Era más fácil ir hasta el cuartito de utileria y traer una red nueva,N
@davusito no hay tal pussy chaval ajajajajajja pero chingao seas si estabas con tus amigos,NEU
@fernando_amado Estoy ofendido de que ni @Chasquetti ni @Constanza_FA hayan querido reclutarme. No logré llegar a estándares soviéticos,N
ay loco que mierda justo el que pensé que era buena gente..,N
@dalasito2003 pero estaba en youtube igual twitch se me tranca todo,N
"Nose no cuantas veces me caí este año, pero me caí literal! Bueno, metafóricamente también",N
Gobierno venezolano usando a #Chávez más que Disney a Pluto o a Goofy #ElFaltante #CerrayVamos #Maduro #Villegas…,N
"@LicenciadaCata Lost in Translation Le buscaron un título más ""marketinero"" Slds y buen fin de semana!!",NEU
@andresantoniuk @LaPasiva lindo loop-hole para forzar efectivo sin ser sancionados Hats off.,NEU
"Holaaaaa chicos, volvi como estan¿ yo bien aca en mi querido hogar ABURRIDA y ustedes que hacen¿,cuenten chiquilines jaja",NEU
"@candetinelli TE AMO BOLUDA!!, y lo sabes... Bien metida !!, me haces reír ...",P
Quiero una Skin de un traje de una vaca pero no encuentro lloro,N
"Mañanaaaa es festivo en Colombia, que envidia",NEU
@ias25viki les tengo alergia (?) ah hacia problema por todo,N
@sanper11 Hoy envié esa misma pregunta por WhatsApp a @NoToquenNada para @borisgolu10 pero no se la preguntaron no se mira el retrovisor,N
"Paaah, extrañaba tanto a Ezee... Estaba re perdido.",P
"Espero que @Uber_UY no me pida que la borre y la agregue de nuevo, son demasiados números para escribirlos de nuevo",N
"@amorins8 jajaja, un poco necrófilo pero bue...",N
Yo le compro una milanga al que me acompañe jaja no quiero ir solo hoy.,NEU
nadie quiere ir al prado,N
"@msfernandezrial Hola Sol, ¡Disculpas! ¿Recibiste el pedido? Siempre que tengas dudas está disponible nuestro chat online",P
"@Yannisame jajaja, le gusta el vino tinto! hace años me respaldó un proyecto y a modo de agradecimiento le mandé un vino uruguayo",P
"Ya perdimos al tío y ahora la abuela en estado grave ,preciosas fiestas voy a pasar.",N
"@lamascarada @cuervotinelli tal cuál :/, No seas malo Papá...",N
Se fue Charlotte no miro mas ese programa era por la única que miraba showmatch,N
@AliciaVery no conozco nada pero se que es un lugar màgico,P
@Ximena_Miami @ximenaduque Se Nota que la queres Mucho al igual q yo,P
"no puedo creer, el año pasado estaba re adelgazando de tanto bailar y este año perdí la costumbre y estoy más gordo",N
Hoy es la primera vez en mi vida que trabajo más de 12 horas sin _tener que_ qué copado estar tan copado!,P
@robert1891_ nada q vuelve el clasico muy pronto noseq wevitar ruidos molestos pero no dijeron mas nada,N
@alededecanocom yo estuve... Epocas duras,N
"@Camula7 Ese es el uno dos ideal, pero Rosita la embarra y la queda Olivia y el l bobeta obvio.",NEU
"Digan lo que quieran pero Rápidos y Furiosos nunca ser lo mismo sin ""Paul Walker"" no hay remplazo por el",N
"Mi ultima semana de trabajo,que triste todo amigo,paso volando el año no creo",N
Necesito masajes estoy toda contracturada,N
@FlorAlonso79 La capacidad de los europeos de hacerme sentir un viejo a mis nóveles 26 añitos; no garroneaba un descuento ni equivocado,N
"@underpoch @10_nov @nuligesta @LuJVS La rubia es una vieja teñida, farandulera pero tiene la tarasca",NEU
Feliz cumpleaños botija! @latiajulia_ bienvenida a los 30's!,P
@DeLaFigurita Estamos rodeados de belleza. Sólo hay que saber mirar.,P
El flaco Agazzi me tiene bloqueada! Qué diablos? Tiene que ser un error... No me elico...,N
"Quisiera cumplir mi unico sueño de ser cantante, todos los dias intento escribir una cancion pero soy de pocos recursos y no me pongo mal",NEU
"*Bueno, aflojando con el protector solar, voy a jugar al volley #Camiseta",NEU
Los mejores momentos no tienen foto. #sabado,P
@nellylomar @dbarindelli1 para tener pensamientos propios te veo repetir como lorito la versión q los pptt quieren para volver a robarnos,N
algun alma noble que me quiera ayudar con fisica de tercero,NEU
@SRP1410 no ves que estoy triste y solo piensas en eso,N
Un abrazo a tu viejo y decile que en 2017 esta la esperanza de ver a Alonso pelear adelante @ValenSellanes,P
@conradoh47 Es que uno busca en internet fotos del funeral de un longevo dictador y le salen las de cualquier otro,N
"@DivergentofCari Hola, cómo estas?.. El segundo trailer se espera para diciembre... Al parecer falta poquito.",NONE
Gracias todos los que me dejaron un mensaje diciéndome suerte,P
"@CaELiKe deseo que estés bien ,porque yo estoy destruida",NEU
NUEVE MESES LNDF Mi sueño? Que Fabricio me vomite toda algún día!,NEU
Meeee encanta saber que mañana tengo toda la mañana la casa sola Jee,P
Está la gente viajada y la gente que jura viajada alejense de los segundos,N
@selodedicoaella Cele me ayudarías dando RT a mi twit fijado ? Por favor es muy importante Yo ya te ayude,NEU
Que situación espantosa la que acabo de pasar,N
Pero mis padres y familia no Te quiero bonita y gracias,NEU
@hnadelmedio suspendido Palitt...esto no puede ser!,N
@gordo_lado me acaban de recordar que está suspendido...,NONE
Mi hermana me dice que soy adoptda,NONE
"Aveces twitter o insta bajan la calidad y se ven feos ,los edits",N
@MateoFernandezE Esperare ese momento desde el Primer capitulo dije qué mateo es el indicado para la anita,P
@Agronegocios_Uy paisajes lunares o marcianos rumbo a #Flores #Trinidad desde #Soriano por la #Ruta14. No se de que nos quejamos,NEU
Quien quiere Lima y quien Limón ? Si le das RT a los tres días te llega un limón o lima!,NONE
Feo que se sienta mal y no poder ir a visitarla,N
Bueno a comer algo y a dormir,NONE
Feo mismo es dejar de hablar con aquella persona q pasabas día y noche hablando,N
No agarro unas pairas hace mas de una semana mi melodica mucho menos,N
@ezies19 gracias a ti por tenerme como ejemplo a seguir  sos muy dulce,P
Lo gracioso es que esto es real,NEU
@EcoFeminita gracias! Estoy encantada con la web. A ver si coordinamos una nota.,P
me tengo que sacar un diente y no quiero,N
@GerardoAmarilla y pensar que acá en #TreintaYTres le hacen monumento a #Comunistas. En #Flores a #Sendic. Cuan equivocado estamos,N
Ete m dio justo ahi en el cora nose si reirme o llorar,NEU
@faz500 Mientras el Poder Ejecutivo no decida que el efectivo en los restaurantes es un riesgo de seguridad y lo prohíba,NONE
@federicod @diego_vallarino Ud. vaya a lo tecnológico que es lo suyo Dejá el vino para mí...,NEU
@RufinaCamejo @mister__lemon @diego_vallarino Wrong. Desde 2005 hasta exactamente la primera vez en que pierda el FA,NEU
"@ximepa95 que legal me alegro mucho gorda perro o perra? Tenés q ver el propio nombre y ta , me alegro meu",P
@florguedes24 todo en un solo día é foda pero ta sabelo tamo ahí gracias por todo,P
"@elsueco76 @Bassorelli @LuchoVezzoso @ALEJANDROGONZ37 @alededecanocom @DanieldeLocos @AlvaroLevrero yo no puedo, no estoy registrada",NONE
Como necesitaba esa juntada asi de compañeros y pasar un lindo rato,P
"@DanielP75949320 muchas gracias Dani, de verdad, sos el mejor!",P
¿Cuántos asesinados más #Bonomi? No vas contra cómplices y DELINCUENTES que usan fútbol para ilícitos pues se relacionan con tu esposa,N
Hay un buso de wanderers que me tiene enamorada,P
@XimeRobayo oprime los dos botones la próxima vez,NONE
@YesicaLorenzo si no te mandan sería un error garrafal,NEU
@lenaychantelle Hola lenay porfiii mandame saludame en tu proximo video y mandame un besote enorme te lo agradeceria mucho lele,P
@PizzeriaRodelu @tetirounpique @Guia_Montevideo Cuando empiezan con las promos tuiteras? eh?,NONE
Y otros dias publicare mas para que voten LOS QUIERO MUCHOOOO,P
En parte si xq las flores ya van a estar pero esvlo unico bueno de las fiestas que voy a pasar,NEU
"me dijeron 'no sos hombre', me llegó al alma",N
Estaría muy bueno saber que pide la gente para navidad..!! jajaja el mio cumplir mis sueños y avanzar cada ve…,P
@uklatinamerica A mi + q la gráfica me hacen ruido las eternas e invariables promotoras mujeres de adorno al lado de cualquier cosa..,N
@lulurowell @isgra3111 @diegodelacurva ¿Que hablaste de Pepe Batlle? Que fundó empresas públicas que tu FA FUNDIÓ jajaja,N
Hoy @Uber lanzó sus autos autónomos en San Francisco. Un pasito más cerca de Uruguay. Tremendo cc: @Uber_UY #uberlove,P
@diego_14m @thiago23ok @diegodelacurva Así opinan desde el FA de la gente del interior. Increíble que les voten,N
@VickyDut @LIMITEUruguay @lauralomando Obvio!!!! Cuando quieran estoy,P
@UnLocoSuellto te las enviamos por mensaje privado. ¡Saludos!,NONE
@Socialistas90 @diego_14m Que se siente DEFENDER DICTADOR Y DICTADORES No creen en DEMOCRACIA,N
"@Agusblanco01 te dije que era la mejor serie, igual a mi no me sale hasta el 26 de eneero",P
@GermanGarmendia podria tomarme una foto contigo antes que te vayas de Uruguay??,NONE
Tremenda depreciación me agarra cuando me dejan en mi casa,N
@karentodoroff Sí Los mejores libros para los mejores lectores.,P
"El Cappelli vuelve cuando yo me voy, maldito",N
"Lo extraño loco, nadie entiende eso",N
@hanover07127260 que te mejores en un año eso es por jugar y ser goleador de la plazita,N
"@Andresdarmas2 jeje si podes, como uno de los cupos de menores que se permiten",NEU
Comportamiento de casada jajaja..ahí deos! Como lo quiero,P
@ABossus @cuervotinelli es que yo pensé que me querían y estaba muy feliz por eso... SE ME AMARGO EL VIERNES !!...,N
"@candetinelli Muy de menos !!, precioso botija ...",NEU
"se vienen los findes largos sin Nacional,",NONE
No voy a poder ir al concierto igual ya estoy acostumbrada a las desilusiones,N
estoy por terminar la segunda temporada de aliados y después no se que voy a ver,NEU
#fiestazomegastar ¿ Qué piensas de que muchisimas abrahamers uruguayas viajan a Argentina para verte brillar ? ..... Uruguay te ama,P
"Que bueno es saber que los grandes exitosos pasan por grandes pruebas, eso me motiva!!!",P
jajaj hoy no fui a clases porque tuve vacaciones jjaja soy el propio jajaj tengo examen en 20 dias ajaja yatu ay,NEU
Estoy aburrida de siempre el mismo tema todos los días y siempre lo mismo,N
"Tengo que ir al dentista, re solo, ni siquiera está mi amiga para acompañarme",N
"@jacintah_ mi sobrina (2,5 años) anda con un monopatin, re copada!",P
"@DonVascolet 24 horas depues recien lo analizo al tw ,por suerte no lo entendi jajaaa",P
"@grisel_ok hola hola ,y esa carita nena a que se debe ?dije algo que te molesto ?o es otra cosa",N
@Phoyu_Agustina @WillyrexYT yo siempre e querido una fan así,P
"@elpenela Sí, Celta Barcelona lo ves por Fox! Perfecto, yo porque se me fue el # cuando puse Champions. Sds",NEU
@dianaapii Escuchate esto.... SEMIOTICA *suena música de iglesia*,NEU
"@JPL0UIS Que descanse ,sueñe bonito ,hermosa luna",P
Pq nunca puedo tener un perro propio?,N
Tengo ganas de dormir porque esta re frio y re lindo pero no tengo sueño,NEU
"@AlbertoRaimundi Es shileno, Alberto, nada más que agregar, ajajajaja. Beso!",N
"@sbarreiro1985 como puede ver en el gif, fue una pelea limpia, sin armas, cualquiera de los dos podía ganar!",NEU
"Que vengan los gurices que te juntabas hace mil año , y te digan para volver a juntarse. Es re lindo",P
@tetirounpique GRACIAS !!! los piques serán primicias tuyas !,P
Yo quiero pasar nuestros noveno cumple mes juntinhos pero ya veo que no,N
"@carodominguezuy @Zanocchi @luciabrocal fue whatsapp! Si no lo convencemos, se van las dos con Feli en fin de semana de disfrute total",NEU
"@DonVascolet hermosa edad ,espero este disfrutando y traiga fotos",P
Jaja tremendo cuerpo y es una nena,P
Again me despierto tarde por andar viendo las chicas superpoderosas y kick buttowsky en la noche,N
"@ElConservadorUY 2,98 No alcanza ni para un batido decente!!",N
Quería un juguito y no puedo por el colorante,N
Hoy tengo el cumple de mi tio,NONE
"@armadacolombia Increibles fotos, muy lindas la verdad!!",P
@NinetalesGD NO ME JODAS... que gran lastima,N
@BenjaCandado eres una de las mejores personas que he conocido en mi vida,P
@SonrisaDeCaeli dos cosas 1-Siento que casi todas las indirectas son para mi 2 por tu icon tuve que activar modo nocturno para verte,NEU
"Que lindo, los aliens eligieron visitar a Uruguay la próxima aterricen con más tranquilidad! #temblor",N
Nos separan mas de 9KM y quieres JAJAJAJAJAJAJAJAJAJAJAJAJAJA Te juro que eres muy chistos@,P
@CuadradoAndres @grazianopascale @adeladubra jaja muchas gracias!!! muy buena onda de todos los implicados!!!,P
Sería más divertido tw si yo supiera usar cc,NEU
"@Niaso01 @LuisSuarez9 @neymarjr El fútbol es hermoso, y más cdo se juntan talentos como éstos.",P
#FelizDOMINGO que la paz de dios llene tu vida en este bello día #bendiciones para todos,P
@AmorAKilates @Roocio_Mk si me pasa lo mismo!,NONE
@clauchoarrionda pquno ladra y ls demas retwitean,NEU
A mi desayuno le hizo falta un alfajor podrida de las galletas de arroz,N
Viste cuando necesitas que alguien te escuche pero ese alguien no está? bueno,N
"@cuervotinelli @candetinelli Mañana es mi primer sesión  , Vamo a tapar el tajo ...",NEU
